FY,main.hyperlink,xpath,link.title,file.hyperlink,document.type,file.type,appropriation,sorting.id,display.version
2018,https://comptroller.defense.gov/Budget-Materials/Budget2018/,#LiveHTMLWrapper87158 div,Justification for Base Funded Contingency Operations and the Overseas Contingency Operations Transfer Fund (OCOTF),https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2018/FY2018_OCOTF_Justification_Book_FINAL.pdf,Budget Documents,PDF,OCO.Related,58,not.display.version
2018,https://comptroller.defense.gov/Budget-Materials/Budget2018/,#LiveHTMLWrapper87158 div,"Estimated Cost to Each U.S. Taxpayer of Each of the Wars in Afghanistan, Iraq and Syria - July 2017",https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2018/Section_1090_FY17_NDAA_Cost_of_Wars_to_Per_Taxpayer-July_2017.pdf,Budget Documents,PDF,NA,59,not.display.version
2018,https://comptroller.defense.gov/Budget-Materials/Budget2018/,#LiveHTMLWrapper87158 div,"Estimated Cost to Each U.S. Taxpayer of Each of the Wars in Afghanistan, Iraq and Syria - June 2018",https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2018/Section_1090_FY17_NDAA_Cost_of_Wars_to_Per_Taxpayer-June_2018.pdf,Budget Documents,PDF,NA,60,not.display.version
2017,https://comptroller.defense.gov/Budget-Materials/Budget2017/,#LiveHTMLWrapper77972 div,Budget Briefing,https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2017/marchAmendment/FY2017_Budget_Request.pdf,March 2017 Request for Additional Appropriations - Press Release,PDF,NA,1,not.display.version
2017,https://comptroller.defense.gov/Budget-Materials/Budget2017/,#LiveHTMLWrapper77972 div,March 2017 Request for Additional Appropriations - Summary Budget Documents,https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2017/marchAmendment/FY17_March_Amendment.pdf,March 2017 Request for Additional Appropriations - Summary Budget Documents,PDF,NA,2,not.display.version
2017,https://comptroller.defense.gov/Budget-Materials/Budget2017/,#LiveHTMLWrapper77972 div,Military Personnel Programs (M-1),https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2017/marchAmendment/fy2017_m1a.pdf,March 2017 Request for Additional Appropriations - Budget Line Item Summary Documents,PDF,M-1,3,not.display.version
2017,https://comptroller.defense.gov/Budget-Materials/Budget2017/,#LiveHTMLWrapper77972 div,Military Personnel Programs (M-1),https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2017/marchAmendment/m1a.xlsx,March 2017 Request for Additional Appropriations - Budget Line Item Summary Documents,Excel,M-1,4,not.display.version
2017,https://comptroller.defense.gov/Budget-Materials/Budget2017/,#LiveHTMLWrapper77972 div,Military Personnel Programs (M-1),https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2017/marchAmendment/m1a_display.xlsx,March 2017 Request for Additional Appropriations - Budget Line Item Summary Documents,Excel,M-1,5,display.version
2017,https://comptroller.defense.gov/Budget-Materials/Budget2017/,#LiveHTMLWrapper77972 div,Operation and Maintenance Programs (0-1),https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2017/marchAmendment/fy2017_o1a.pdf,March 2017 Request for Additional Appropriations - Budget Line Item Summary Documents,PDF,NA,6,not.display.version
2017,https://comptroller.defense.gov/Budget-Materials/Budget2017/,#LiveHTMLWrapper77972 div,Operation and Maintenance Programs (0-1),https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2017/marchAmendment/o1a.xlsx,March 2017 Request for Additional Appropriations - Budget Line Item Summary Documents,Excel,NA,7,not.display.version
2017,https://comptroller.defense.gov/Budget-Materials/Budget2017/,#LiveHTMLWrapper77972 div,Operation and Maintenance Programs (0-1),https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2017/marchAmendment/o1a_display.xlsx,March 2017 Request for Additional Appropriations - Budget Line Item Summary Documents,Excel,NA,8,display.version
2017,https://comptroller.defense.gov/Budget-Materials/Budget2017/,#LiveHTMLWrapper77972 div,Revolving and Management Fund (RF-1),https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2017/marchAmendment/fy2017_rf1a.pdf,March 2017 Request for Additional Appropriations - Budget Line Item Summary Documents,PDF,RF-1,9,not.display.version
2017,https://comptroller.defense.gov/Budget-Materials/Budget2017/,#LiveHTMLWrapper77972 div,Revolving and Management Fund (RF-1),https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2017/marchAmendment/rf1a.xlsx,March 2017 Request for Additional Appropriations - Budget Line Item Summary Documents,Excel,RF-1,10,not.display.version
2017,https://comptroller.defense.gov/Budget-Materials/Budget2017/,#LiveHTMLWrapper77972 div,Revolving and Management Fund (RF-1),https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2017/marchAmendment/rf1a_display.xlsx,March 2017 Request for Additional Appropriations - Budget Line Item Summary Documents,Excel,RF-1,11,display.version
2017,https://comptroller.defense.gov/Budget-Materials/Budget2017/,#LiveHTMLWrapper77972 div,Procurement Programs (P-1),https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2017/marchAmendment/fy2017_p1a.pdf,March 2017 Request for Additional Appropriations - Budget Line Item Summary Documents,PDF,P-1,12,not.display.version
2017,https://comptroller.defense.gov/Budget-Materials/Budget2017/,#LiveHTMLWrapper77972 div,Procurement Programs (P-1),https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2017/marchAmendment/p1a.xlsx,March 2017 Request for Additional Appropriations - Budget Line Item Summary Documents,Excel,P-1,13,not.display.version
2017,https://comptroller.defense.gov/Budget-Materials/Budget2017/,#LiveHTMLWrapper77972 div,Procurement Programs (P-1),https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2017/marchAmendment/p1a_display.xlsx,March 2017 Request for Additional Appropriations - Budget Line Item Summary Documents,Excel,P-1,14,display.version
2017,https://comptroller.defense.gov/Budget-Materials/Budget2017/,#LiveHTMLWrapper77972 div,"Research Development, Test & Evaluation Programs (R-1)",https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2017/marchAmendment/fy2017_r1a.pdf,March 2017 Request for Additional Appropriations - Budget Line Item Summary Documents,PDF,R-1,15,not.display.version
2017,https://comptroller.defense.gov/Budget-Materials/Budget2017/,#LiveHTMLWrapper77972 div,"Research Development, Test & Evaluation Programs (R-1)",https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2017/marchAmendment/r1a.xlsx,March 2017 Request for Additional Appropriations - Budget Line Item Summary Documents,Excel,R-1,16,not.display.version
2017,https://comptroller.defense.gov/Budget-Materials/Budget2017/,#LiveHTMLWrapper77972 div,"Research Development, Test & Evaluation Programs (R-1)",https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2017/marchAmendment/r1a_display.xlsx,March 2017 Request for Additional Appropriations - Budget Line Item Summary Documents,Excel,R-1,17,display.version
2017,https://comptroller.defense.gov/Budget-Materials/Budget2017/,#LiveHTMLWrapper77972 div,"Military Construction, Family Housing, and Base Realignment and Closure Program (C-1)",https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2017/marchAmendment//fy2017_c1a.pdf,March 2017 Request for Additional Appropriations - Budget Line Item Summary Documents,PDF,C-1,18,not.display.version
2017,https://comptroller.defense.gov/Budget-Materials/Budget2017/,#LiveHTMLWrapper77972 div,"Military Construction, Family Housing, and Base Realignment and Closure Program (C-1)",https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2017/marchAmendment/fy2017_c1a.pdf,March 2017 Request for Additional Appropriations - Budget Line Item Summary Documents,PDF,C-1,19,not.display.version
2017,https://comptroller.defense.gov/Budget-Materials/Budget2017/,#LiveHTMLWrapper77972 div,"Military Construction, Family Housing, and Base Realignment and Closure Program (C-1)",https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2017/marchAmendment/c1a.xlsx,March 2017 Request for Additional Appropriations - Budget Line Item Summary Documents,Excel,C-1,20,not.display.version
2017,https://comptroller.defense.gov/Budget-Materials/Budget2017/,#LiveHTMLWrapper77972 div,US Army March Request Documentation,https://www.asafm.army.mil/offices/bu/content.aspx?what=BudgetMaterials,Links to March Request for Additional Appropriations - Budget Materials,Site,NA,21,not.display.version
2017,https://comptroller.defense.gov/Budget-Materials/Budget2017/,#LiveHTMLWrapper77972 div,US Navy March Request Documentation,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2017.aspx,Links to March Request for Additional Appropriations - Budget Materials,Site,NA,22,not.display.version
2017,https://comptroller.defense.gov/Budget-Materials/Budget2017/,#LiveHTMLWrapper77972 div,US Air Force March Request Documentation,http://www.saffm.hq.af.mil/FM-Resources/Budget/,Links to March Request for Additional Appropriations - Budget Materials,Site,NA,23,not.display.version
2017,https://comptroller.defense.gov/Budget-Materials/Budget2017/,#LiveHTMLWrapper77972 div,Defense-Wide March Request Documentation,/Budget-Materials/fy2017MarchAmended.aspx,Links to March Request for Additional Appropriations - Budget Materials,Site,NA,24,not.display.version
2017,https://comptroller.defense.gov/Budget-Materials/Budget2017/,#LiveHTMLWrapper77972 div,Counter-ISIS Train and Equip Fund (CTEF),https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2017/marchAmendment/FY2017_CTEF_J-Book_March_Amendment_Final.pdf,Links to March Request for Additional Appropriations - Budget Materials,PDF,NA,25,not.display.version
2017,https://comptroller.defense.gov/Budget-Materials/Budget2017/,#LiveHTMLWrapper77972 div,November 2017 Summary Amended Budget Documents - Overseas Contingency Operations (OCO),https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2017/amendment/FY17_OCO_Amendment_Overview_Book.pdf,November 2017 Summary Amended Budget Documents - Overseas Contingency Operations (OCO),PDF,OCO.Related,26,not.display.version
2017,https://comptroller.defense.gov/Budget-Materials/Budget2017/,#LiveHTMLWrapper77972 div,Overview - FY 2017 Overseas Contingency Operations Budget Amendment,https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2017/amendment/FY17_ASFF_J-Book-OCO_Amendment.pdf,November 2017 Summary Amended Budget Documents - Overseas Contingency Operations (OCO),PDF,OCO.Related,27,not.display.version
2017,https://comptroller.defense.gov/Budget-Materials/Budget2017/,#LiveHTMLWrapper77972 div,Justification for FY 2017 Overseas Contingency Operations Afghanistan Security Forces Fund (ASFF),https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2017/amendment/FY17_DTRA_JIDO_OCO_Amendment.pdf,November 2017 Summary Amended Budget Documents - Overseas Contingency Operations (OCO),PDF,OCO.Related,28,not.display.version
2017,https://comptroller.defense.gov/Budget-Materials/Budget2017/,#LiveHTMLWrapper77972 div,"Justification for FY 2017 Defense Threat Reduction Agency (DTRA), Joint Improvised Defeat Organization (JIDO), Joint Improvised-Threat Defeat Fund (JIDF)",https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2017/amendment/FY17_ITEF_J-Book_Budget_Amendment.pdf,November 2017 Summary Amended Budget Documents - Overseas Contingency Operations (OCO),PDF,NA,29,not.display.version
2017,https://comptroller.defense.gov/Budget-Materials/Budget2017/,#LiveHTMLWrapper77972 div,Military Personnel Programs (M-1) Amendment,https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2017/amendment/fy2017_m1a.pdf,Amended Budget Documents - Overseas Contingency Operations (OCO),PDF,M-1,30,not.display.version
2017,https://comptroller.defense.gov/Budget-Materials/Budget2017/,#LiveHTMLWrapper77972 div,Military Personnel Programs (M-1) Amendment,https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2017/amendment/m1a.xlsx,Amended Budget Documents - Overseas Contingency Operations (OCO),Excel,M-1,31,not.display.version
2017,https://comptroller.defense.gov/Budget-Materials/Budget2017/,#LiveHTMLWrapper77972 div,Military Personnel Programs (M-1) Amendment,https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2017/amendment/m1a_display.xlsx,Amended Budget Documents - Overseas Contingency Operations (OCO),Excel,M-1,32,display.version
2017,https://comptroller.defense.gov/Budget-Materials/Budget2017/,#LiveHTMLWrapper77972 div,Operation and Maintenance Programs (0-1) Amendment,https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2017/amendment/fy2017_o1a.pdf,Amended Budget Documents - Overseas Contingency Operations (OCO),PDF,NA,33,not.display.version
2017,https://comptroller.defense.gov/Budget-Materials/Budget2017/,#LiveHTMLWrapper77972 div,Operation and Maintenance Programs (0-1) Amendment,https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2017/amendment/o1a.xlsx,Amended Budget Documents - Overseas Contingency Operations (OCO),Excel,NA,34,not.display.version
2017,https://comptroller.defense.gov/Budget-Materials/Budget2017/,#LiveHTMLWrapper77972 div,Operation and Maintenance Programs (0-1) Amendment,https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2017/amendment/o1a_display.xlsx,Amended Budget Documents - Overseas Contingency Operations (OCO),Excel,NA,35,display.version
2017,https://comptroller.defense.gov/Budget-Materials/Budget2017/,#LiveHTMLWrapper77972 div,Procurement Programs (P-1) Amendment,https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2017/amendment/fy2017_p1a.pdf,Amended Budget Documents - Overseas Contingency Operations (OCO),PDF,P-1,36,not.display.version
2017,https://comptroller.defense.gov/Budget-Materials/Budget2017/,#LiveHTMLWrapper77972 div,Procurement Programs (P-1) Amendment,https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2017/amendment/p1a.xlsx,Amended Budget Documents - Overseas Contingency Operations (OCO),Excel,P-1,37,not.display.version
2017,https://comptroller.defense.gov/Budget-Materials/Budget2017/,#LiveHTMLWrapper77972 div,Procurement Programs (P-1) Amendment,https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2017/amendment/p1a_display.xlsx,Amended Budget Documents - Overseas Contingency Operations (OCO),Excel,P-1,38,display.version
2017,https://comptroller.defense.gov/Budget-Materials/Budget2017/,#LiveHTMLWrapper77972 div,"Research Development, Test & Evaluation Programs (R-1) Amendment",https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2017/amendment/fy2017_r1a.pdf,Amended Budget Documents - Overseas Contingency Operations (OCO),PDF,R-1,39,not.display.version
2017,https://comptroller.defense.gov/Budget-Materials/Budget2017/,#LiveHTMLWrapper77972 div,"Research Development, Test & Evaluation Programs (R-1) Amendment",https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2017/amendment/r1a.xlsx,Amended Budget Documents - Overseas Contingency Operations (OCO),Excel,R-1,40,not.display.version
2017,https://comptroller.defense.gov/Budget-Materials/Budget2017/,#LiveHTMLWrapper77972 div,"Research Development, Test & Evaluation Programs (R-1) Amendment",https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2017/amendment/r1a_display.xlsx,Amended Budget Documents - Overseas Contingency Operations (OCO),Excel,R-1,41,display.version
2017,https://comptroller.defense.gov/Budget-Materials/Budget2017/,#LiveHTMLWrapper77972 div,Defense Wide Amended Budget Documentation,/budgetmaterials/fy2017Amended.aspx,Links to Amended Budget Materials - Overseas Contingency Operations (OCO),Site,NA,42,not.display.version
2017,https://comptroller.defense.gov/Budget-Materials/Budget2017/,#LiveHTMLWrapper77972 div,Press Release - Defense Budget,http://www.defense.gov/News/News-Releases/News-Release-View/Article/652687/,Press Releases,Site,NA,43,not.display.version
